timestamp,host_id,cpu_percent,memory_percent,disk_io_percent,network_in_mbps,network_out_mbps,temperature_celsius,power_watts,network_latency_ms,packet_loss_percent,error_count,fault_active,fault_type,early_warning
3150,2,37.91895292258003,81.67361201849151,48.538354648485935,21.794964045874977,31.219638218054577,53.38595181403271,235.25160378322755,1.2724103724437987,0.773979511459775,1,False,NONE,False
3155,2,42.05919142961712,85.35920437309571,27.428369247299255,50.05577392003734,42.49584946452285,57.131905744340216,201.48781322530328,0.1,0.7793128689349583,0,False,NONE,False
3160,2,42.21766982136498,67.51868712212497,41.4029033294955,93.40952655203314,36.05535467690578,50.76737459891701,232.79689035808605,3.7963755058607465,1.7241415459122775,2,False,NONE,False
3165,2,49.950423346790934,65.38251047103101,18.707088882924687,74.48444823147962,38.716376444930916,55.401791590085686,215.5437199476283,3.344320096547982,0.32680210844163515,0,False,NONE,False
3170,2,50.366152711830786,77.15741741156047,46.99210175380196,42.85780799610982,16.522505335079902,54.431616878252854,253.66532597731708,0.1,1.981515561901959,1,False,NONE,False
3175,2,64.44233256987852,75.42471767398112,23.525876884199608,48.17441771687223,75.8645887706745,58.049954826284996,202.38989367501293,2.5280724104714016,0.4222509560191917,0,False,NONE,False
3180,2,40.266200470570325,62.920527194435564,25.466549447971033,75.80607872119333,33.43883012721615,47.97879176180901,191.11289717533393,1.7012453229709665,2.0537984603831227,0,False,NONE,False
3185,2,49.23695695089611,67.18936098065798,4.454768833017763,40.20201993221676,59.533844220527115,56.60592541615053,234.8770201922092,1.009936145463969,0.8094126512258618,0,False,NONE,False
3190,2,56.21979748080794,76.05063257818554,30.3233212824028,45.62349547304843,40.96683174973544,48.451717507012674,210.05893777131882,0.6668321921690114,0.9118968392165249,1,False,NONE,False
3195,2,40.07495129194949,68.11521975302232,43.99647181056835,28.501038522888425,36.10850022479906,55.35807345682432,233.10925652372114,0.25034322646290624,1.694381917175725,0,False,NONE,False
3200,2,46.295934512401445,74.99162214863084,37.31267403244248,69.67784795350053,40.351893873408194,61.978859880489594,221.75034812146424,0.317914467244798,1.3279193605686126,0,False,NONE,False
3205,2,56.73024154176083,70.26836935446214,14.094902624127817,77.09065730550738,79.47404108431599,49.1623253565148,219.6036459341671,5.007914974498291,1.1898131710727542,0,False,NONE,False
3210,2,34.741939671381246,77.40985438111574,31.619840197251637,38.62007200308919,24.854125507666332,64.29525023010471,225.53551325395307,0.1,0.41425828013617283,2,False,NONE,False
3215,2,46.35054745790553,65.52047245138543,26.40248569606617,60.47383234080795,27.885294277007564,54.28820892343624,212.09702681441263,1.370654332272718,0.4509485477378879,0,False,NONE,False
3220,2,51.199236000022836,80.24926427188642,56.89494631106682,43.024970360975885,38.742897969933686,55.77145594558341,198.0739870673972,3.822187351950523,0.3254886644131765,0,False,NONE,False
3225,2,74.4646338640885,71.7589921281851,39.98234720030378,51.929320492646795,42.2605529606225,64.68334207762159,194.1823480182197,4.332378793271474,0.6244503324237198,0,False,NONE,False
3230,2,47.02596612427758,69.00952249003478,14.564415364617648,64.3874712211974,51.13852577333821,56.763812233047304,220.05887920978924,8.728032033245267,1.1098218427940838,1,False,NONE,False
3235,2,43.878579811291324,79.98917628523961,52.922815990733824,27.80891922376619,27.672754595345292,51.240375726962014,197.03573064539503,7.081367398561476,1.6701386618846745,1,False,NONE,False
3240,2,59.64549084906719,68.84913264618525,38.609592390952564,75.55991344409193,36.80536144628546,55.59351372886122,211.32229143857853,19.427629777945246,0.03290285661674703,0,False,NONE,False
3245,2,31.243790446494387,60.2937552032645,44.28003564465565,70.95090869171966,34.42774283508825,60.04455777451555,228.27001423368486,2.971497068225766,0.18668481443818785,1,False,NONE,False
3250,2,26.2260487234224,77.07234986576448,36.697591448724374,36.89436931861132,42.29574286509814,55.159362572223415,169.19317131322418,1.499773359394544,1.3018518814894384,1,False,NONE,False
3255,2,61.00325610243129,59.30536033591902,16.869435070687818,54.25934680389246,65.08031156673498,44.94989128550161,229.9214467823793,2.0614286561492485,0.05236179832964776,2,False,NONE,False
3260,2,76.91895234054206,76.69104861845223,26.01184226711303,25.734362078578016,20.908401106270485,61.51572635771395,194.10444817901973,2.665702497355089,0.43836350597468104,0,False,NONE,False
3265,2,44.45916633751768,60.44365259432435,54.33463549338887,26.484702633369288,65.36587940943642,66.86490785285045,233.96175926979416,5.864105469579693,0.7072213853033641,0,False,NONE,False
3270,2,57.57326732764849,73.22265824606079,24.17179201106788,48.038264036643874,46.98044864800634,57.281712419841526,218.69038696417326,8.394624904697052,1.1772922216485422,0,False,NONE,False
3275,2,37.78754011896427,69.04525803059218,21.84268076547924,65.75340306870811,47.63164065770195,60.8788632392752,213.05175283851253,7.349184777934671,0.4561362381534153,0,False,NONE,False
3280,2,43.58893112345135,70.6689319865167,23.375171330939935,46.41244655738457,39.28344017214428,51.09403054555886,179.88794167282805,6.594625113731858,0.4462439182958741,1,False,NONE,False
3285,2,48.79228770043546,73.83376097300183,31.78853732364928,34.21675557577278,28.759600987803445,57.9525529506191,193.30013272980213,2.514167460824623,0.34278684664357056,0,False,NONE,False
3290,2,60.25040643384688,84.27396042337818,26.23736176641023,15.878295271521022,49.15930914351967,58.6656767090917,218.47901485865037,0.3484279143958982,0.2671567979525542,0,False,NONE,False
3295,2,44.94441431739138,82.78647667176034,35.62898641009008,49.07686902075665,40.03395017315721,57.219132524223284,215.32014125153097,9.47503737569733,1.6560369257517389,1,False,NONE,False
3300,2,43.41861094030894,70.36379773113836,42.20432131624588,47.17055067858864,60.858475465245085,56.764868357616066,211.98665843723208,10.248143445975437,0.6893172894141109,1,False,NONE,False
3305,2,50.153728031232426,65.65377736302725,51.813021656225914,15.989778977901388,33.63834127067118,56.31105588616474,186.6748186383087,11.510390571261578,0.5267210581246042,0,False,NONE,False
3310,2,53.358310171616424,78.20598273941151,23.804614564268327,30.859713401320505,30.98605991789899,57.60062090472785,188.95466048412004,1.9827273562475578,0.2426027404723796,0,False,NONE,False
3315,2,57.483013104581815,65.99468845742973,38.33356025717371,58.52271448716355,51.7666733997453,63.290972205968885,222.90894362109134,0.9427153517940725,0.4289389626541944,1,False,NONE,False
3320,2,44.709145089728324,65.52544189843869,41.31869597229006,13.59331780545794,52.170414617144914,64.48394610666274,202.37684563565983,10.524358456477303,0.384600751358399,0,False,NONE,False
3325,2,50.4219849632113,74.14505261325749,63.20416805431234,64.0604653541476,31.617927756139487,56.03320438978631,219.45589999538907,3.4052599441322022,0.0685832808970856,1,False,NONE,False
3330,2,47.01189487300428,60.815342827107415,29.317911473043228,65.36471108772731,71.01363111197135,61.810545569426125,178.08517273075915,5.628412297621397,0.23637531158675823,0,False,NONE,False
3335,2,34.63714868161787,90.0,56.74256946714247,60.63869339470263,60.45426758270398,59.218584095820184,196.819385947038,5.477798073617307,0.5192913047370232,0,False,NONE,False
3340,2,47.55647119399345,81.46568722356086,35.05091226146829,42.9137220650549,9.655180575665327,50.80570702054636,233.53471078631833,0.3245101979877817,0.7295538674706828,1,False,NONE,False
3345,2,55.5233729604956,64.16628165220511,22.919588172589503,41.91267429073183,20.90250466015336,53.00418585995856,188.55000459785836,2.475191307550961,0.18427422685067418,1,False,NONE,False
3350,2,37.807523672279665,80.58770206515344,33.31773365228996,58.73940854243857,47.60615681156602,47.732473849492,188.9667436872724,1.4130578651885712,0.35374857112623537,1,False,NONE,False
3355,2,53.73579551268569,61.969386103445814,24.05043821806305,80.3672958847726,55.607697268126316,64.93330431167833,202.47306082824304,1.802014587941193,0.6137647452945102,0,False,NONE,False
3360,2,53.75137737229825,75.90542879064097,20.87011402233387,62.737768903195494,51.74244961208233,66.43971546859065,197.68091711141275,2.5280087445681514,0.05882462603077112,0,False,NONE,False
3365,2,60.85991175458774,69.59501452153347,25.560564772370753,77.8883134025098,42.35372898077907,62.65642983346532,217.68561578656394,3.5035284033091636,0.049380625579691216,1,False,NONE,False
3370,2,60.0250899705621,76.03860783743237,22.841042165952803,82.8010208029603,55.0707729389306,61.65450984981231,212.17073347911798,6.519993542721187,0.4029208194401788,1,False,NONE,False
3375,2,37.66613525502888,78.46602926919007,38.30752992454805,32.802240945274605,72.41478717584346,63.73620134543894,174.35486190294878,2.5300033824589674,1.0735733243421721,0,False,NONE,False
3380,2,38.752065130060004,74.81381953948527,56.77523834324955,56.65047645902004,54.25728211966852,52.784374137233684,216.66421952470728,3.5215768596825465,0.17696432623245312,0,False,NONE,False
3385,2,38.04903542081388,66.26810466758894,51.44590667091601,52.129457675704465,42.09512587984425,60.85149631017278,192.59680768481178,4.160881845642268,0.10816404693582322,0,False,NONE,False
3390,2,44.444918339028185,72.55857814001587,32.60369551477546,42.54011599191376,9.297203094778869,59.21945090025098,256.6964338269369,4.165333138503006,0.5143855047120972,1,False,NONE,False
3395,2,57.993554117922216,80.55914304680906,5.990190964569301,58.89643093951837,43.228210122016016,64.38722341770402,217.44650332185816,9.872930130258503,1.0984206813510369,0,False,NONE,False
3400,2,60.09175597469766,55.494155184344486,8.44279914571287,39.14405501375861,24.919598121962352,53.324682097485955,200.94341495360695,2.779661707141905,0.13412531689017596,0,False,NONE,False
3405,2,45.43092093730793,69.98684089507233,51.33881011054186,41.02828494861301,56.23464182701271,50.71854513993704,221.59392132083553,5.545928073683292,0.5050663342717395,1,False,NONE,False
3410,2,35.19481153598284,68.9327210985979,17.995744875576438,56.56905644985943,35.49212603852481,60.43393973989628,259.37180658226106,2.250926503677725,0.5451342637874345,0,False,NONE,False
3415,2,54.21574759141712,81.33804930125221,15.239594299112198,91.59952513590306,46.66897769983697,57.24178901827885,190.03567496290614,2.489707849907182,0.3006027583143831,1,False,NONE,False
3420,2,40.2314606049857,81.33009992579959,14.726691427192165,31.375151853467578,21.84789440104212,50.19367962190228,227.75150731826776,0.24449126448034902,0.20195351562469202,0,False,NONE,False
3425,2,35.85148446564842,67.08588027369895,36.55318157161999,26.09736275409189,35.68923845194599,61.86202772704254,194.10754981548712,3.235181285461745,0.08871221404934386,0,False,NONE,False
3430,2,45.964757841284694,81.39791885626808,44.175133515606326,49.14791596760002,62.30772331018636,58.15335941323596,181.42300160549968,6.471803557683908,0.3736890449465927,1,False,NONE,False
3435,2,47.6111836439317,62.15365279368266,53.143739056276594,74.47419986425302,23.41937984472439,65.7057456164847,231.54179068518133,16.809844529929325,0.6039845052149407,1,False,NONE,False
3440,2,59.26168909139384,69.30972506000803,52.53478602861714,32.13494192819261,31.043180132459753,54.72327916793163,216.6716946239466,1.9871493648461136,0.16082580535193378,0,False,NONE,False
3445,2,38.8214657398444,82.20331015957923,15.360319364166873,72.85831190472823,47.60060924662895,50.76864503644639,189.73561361114363,0.16880474865649275,1.5153409868798386,0,False,NONE,False
3450,2,56.15307809765602,72.03887750034886,15.250708427354386,25.392731188026637,65.70225638651257,60.1527806675144,229.59392207881962,4.279601762350531,0.9932433675647304,0,False,NONE,False
3455,2,54.76313046316335,73.89040229553765,6.994535823795379,68.7792365598262,68.43504346960731,56.24398707584443,183.21814491335536,5.085333852697412,1.0579415100492597,2,False,NONE,False
3460,2,43.94825238476559,77.01422220540178,47.511743709255,45.2839711182631,59.50006909935533,55.10734854683811,182.46133259421222,1.848315449553477,0.3958687591036858,0,False,NONE,False
3465,2,34.20247998784573,86.33610691923069,63.66450436801501,71.15077080431871,9.757610884823315,53.239594835227436,149.2229833262513,7.039364012183866,0.3732320683052427,0,False,NONE,False
3470,2,66.34533742654719,80.49334238611124,46.875703795081485,80.87026402765255,22.437306621991656,62.43230440776733,248.8203917126663,7.019615014913702,0.2847097059769919,0,False,NONE,False
3475,2,41.80253074462978,64.51033835373713,40.9120677333046,49.68999453290265,40.25372468043079,54.90260420846729,187.48664806908056,1.7211503062302367,0.7508792928058178,0,False,NONE,False
3480,2,61.946006704953675,81.02460462693278,17.641022948387203,48.28709432709079,36.86053923716179,58.066345329713066,225.03147011097852,5.618447198901357,0.24486876479990916,1,False,NONE,False
3485,2,43.235591818230944,80.58907852998797,35.09342275762763,28.727354929477503,60.598202145380085,56.15277000689261,165.5862180315363,7.8211318161740975,0.09088172188543155,0,False,NONE,False
3490,2,43.762037175841364,67.83016098103913,15.652607373482722,39.28592130648993,66.8021340866371,59.90855635891497,226.56986818213807,0.25925659468181544,0.7619961117942161,0,False,NONE,False
3495,2,57.59286407035087,75.06065699886413,31.87449284932415,59.40325977546225,53.08060020955951,56.50572680366615,183.2954994342054,14.911660788442555,0.4369572753488031,0,False,NONE,False
3500,2,53.44490332824686,74.77910539372857,2.4354104635360585,18.198210009805337,57.90211706293877,55.13844583076047,254.4914516550466,5.419220252316269,0.1785024617329065,0,False,NONE,False
3505,2,61.41160732554071,86.94367177616012,17.375883770635344,52.91899914314304,42.895626317846855,56.654529330412146,186.67741563216572,2.7173999461423017,0.5478961163199925,0,False,NONE,False
3510,2,35.60303746682466,82.83947509934686,2.4615044548535647,13.574550049733475,46.0449559783812,50.56523458876671,214.15515907541507,1.382658618807167,0.64523405864861,1,False,NONE,False
3515,2,40.59906303559144,65.93523765055,39.363696069490985,52.92031885216903,59.13918945929834,59.99721831899162,217.1857372556076,11.825401727121871,0.3764752994693874,0,False,NONE,False
3520,2,51.466129835717766,75.16476671348818,42.480033593679984,81.67604814265088,17.371284455274267,63.56206079398432,217.46446318062152,1.2649738822156529,0.13711532723659162,1,False,NONE,False
3525,2,58.80308348206078,62.147890799740146,24.01977223268125,26.04577864490976,52.52677277805602,66.96788463086409,203.29906605749903,4.166823628224181,1.2761640220150556,0,False,NONE,False
3530,2,46.13976977583498,71.26011402468572,25.855697458417552,45.51206959207002,31.033344218275385,63.910214299996184,213.90056003397495,0.9669451991953355,0.2920856115049112,1,False,NONE,False
3535,2,48.633829088840116,57.10825728830109,40.64170795398599,67.2490150427546,68.11569334438501,63.02732610995263,262.7160530398147,9.427165305253336,0.5114002741806407,0,False,NONE,False
3540,2,63.193373771342934,72.28543427006359,62.2738507593648,67.70268979075782,59.217813463622655,54.27309589370252,207.495862933461,15.790056271690405,0.16281770410628055,0,False,NONE,False
3545,2,53.22324134233963,76.73192193927228,37.19996925500212,34.02050805445645,44.73295155846628,51.6964655700069,220.28711501827226,9.465027244594738,0.1601185548819219,1,False,NONE,False
3550,2,61.33059782880621,75.55361072146744,24.49135080887425,31.254056152132087,62.30937765528681,56.66903293763831,210.9630001805018,5.143414280330864,0.1903245265191062,0,False,NONE,False
3555,2,44.11596705983441,61.056326891257655,29.374984701556116,81.46164415042104,41.593805486868774,55.222254918216095,231.3874107851637,4.802541815134425,1.0259085695605664e-05,0,False,NONE,False
3560,2,62.37208139220019,76.1546779800151,9.496302436130176,86.540350228651,42.759734938057015,51.0438263743946,230.79166150489203,2.9161999927916673,0.9481593683432236,0,False,NONE,False
3565,2,37.110935663697525,83.61407046139097,0.0,54.69846738652788,27.010685214880162,52.121485884263556,194.9148526075651,0.7652357597787257,0.21530063985890904,1,False,NONE,False
3570,2,44.885268827091025,80.54934929149346,38.79494284616583,106.38155229406652,50.15906732129539,60.50011239276842,237.15011446046327,2.190142534147668,0.6370194351598919,1,False,NONE,False
3575,2,37.17331039762646,57.20647296237007,25.266489589144967,49.63853218848381,25.752020672746394,58.91826649858098,244.92713708228737,6.391361499821803,0.20414931362491098,0,False,NONE,False
3580,2,40.831944781268554,77.54666308591865,48.34333603665441,59.34650803268742,50.10533398265226,51.80382705230976,231.86785003550426,0.7988876360707566,0.8718166540995943,0,False,NONE,False
3585,2,56.39896885676832,49.972992529752936,44.29313104706468,35.67822162229715,26.893585173361668,55.676815817530404,186.0877600017198,0.18078388239101534,1.098731041601952,0,False,NONE,False
3590,2,46.56304882337825,47.574773080802714,35.21846320457211,52.62993079351176,62.30065783991092,55.930949496071,231.68867151206115,0.7016382288712333,0.5064757484608361,1,False,NONE,False
3595,2,46.46969238077542,87.0665254974768,21.86337853296264,60.593712719515636,19.08362877371461,47.56383086738331,221.26871240239706,7.5448825915704205,0.042164977857717244,0,False,NONE,False
0,3,57.408448727687585,72.44366384788489,8.426930044123184,59.60909773223606,39.08545365841273,62.94264217348376,237.51087777222457,0.5862851821115673,0.916237687380933,1,False,NONE,False
5,3,64.65257918821182,67.07356608185991,26.490684387091342,63.4174822213663,39.77270208657244,54.850008425238265,229.49223420190265,1.7747790777882044,0.6552431479590455,2,False,NONE,False
10,3,55.69094313447553,74.63556323232136,49.45052620431535,52.61803765636434,52.96455615455993,49.3815849341496,178.73504070488545,3.6395348181690688,0.44461453351698726,1,False,NONE,False
15,3,61.10727559608846,85.33205262233135,43.424861986941856,52.46089386065321,17.928349923211666,58.920390947963355,246.57444814606373,2.431735146938609,1.4076930838040553,0,False,NONE,False
20,3,52.62012297425034,81.64934901482067,39.98524577859392,66.13898719764319,47.63991405633482,51.197117158102486,218.87360702176335,1.3459112438969654,0.19299185562367477,1,False,NONE,False
25,3,59.88537235019335,78.30697574090983,39.01829780277132,57.51562257720864,5.761107951894803,56.03363423566054,244.3194597261064,1.9730156944770072,0.20671415352028696,1,False,NONE,False
30,3,44.69651185752163,74.20691550637476,40.007138548920594,76.41280808976023,68.34925304141834,58.269736345274886,183.1782702672359,1.7033456319391782,0.45534079240399866,2,False,NONE,False
35,3,36.04819558037582,74.6927890826175,49.854810544918664,65.33236165338303,44.46324155307777,60.00022707706145,225.60299331067483,0.6171361218884158,0.10777461508595489,0,False,NONE,False
40,3,54.93335257303288,66.38186917883348,39.25290652620133,71.11685821100241,9.71749900083049,52.35931611550269,214.02462759608994,1.6400077282735872,0.21928811584651017,0,False,NONE,False
45,3,51.80600083440607,84.11440215171145,20.58392034391882,37.869234078117046,64.60120835033005,49.583803693971426,235.31689733967977,0.36433882396288375,0.3513945917437953,0,False,NONE,False
50,3,51.703334263637146,68.90915960887477,43.069393613869785,66.16207392481368,52.19691890528699,46.45585303551437,195.5398257751435,1.4649029364928343,0.011762495346232082,1,False,NONE,False
55,3,55.04035485298082,73.70435269545897,26.537586280984982,27.976954492357827,48.454321600348415,62.5239529178413,221.47477329454895,6.336626016612684,0.6768535810890695,0,False,NONE,False
60,3,53.2145711088442,81.89904385051867,37.56603362012698,55.76112611172852,37.81558800773401,57.499951453407604,215.92136942041756,10.964256936133733,0.1318630279569419,0,False,NONE,False
65,3,55.29497178943174,89.01824232433941,29.98784662918038,74.95298182201222,70.29244022513672,59.60304546654047,231.0729335776154,6.599411291021983,2.268050383390394,0,False,NONE,False
70,3,41.99931652544334,82.75818863311642,26.81498851281684,0.0,47.359061328257106,54.54064135042386,195.16389290918755,0.7248770706235336,0.16974552422170294,1,False,NONE,False
75,3,61.916017052086005,70.3374626503303,30.114512088268192,34.71335262238868,22.728212528762285,48.44947391707195,229.07919105394168,1.3323981571782806,0.16857754288965673,0,False,NONE,False
80,3,64.3361701157954,77.78710889151868,45.686935308291105,74.8165013792657,30.859211093735468,55.0916884439997,210.4385580188366,0.9728349953848254,0.05847361865426636,1,False,NONE,False
85,3,51.34554700377276,76.51151281038386,24.988043856938233,72.4709348790414,60.05110282004237,56.43772670952249,207.1522484019852,2.314617032151057,0.5687534910244116,1,False,NONE,False
90,3,39.33596841827667,78.59124143744083,10.188835760686437,43.04197114146406,50.04286718596547,49.92848245090749,168.04440584659054,0.4464463315163788,0.6658261329852909,0,False,NONE,False
95,3,50.7224630353819,90.0,19.678637873762362,29.411999206858496,41.56526567245595,51.54421565066676,236.8469428222154,0.7237160609219204,0.39954928509293525,0,False,NONE,False
100,3,63.46206226844147,71.56344121631919,32.66586086930958,65.99275346021494,32.870745949768576,51.60202116547324,184.81790180406452,0.9756013527861823,0.7741644443883456,0,False,NONE,False
105,3,68.81210939592827,74.53807577075682,27.36017714151578,28.830083808089523,62.073212439949025,51.202410244390734,194.36426271618993,10.36254942499274,0.36492484681284415,0,False,NONE,False
110,3,45.13757916798356,83.1685798744964,52.60412823763606,11.251040540127812,32.275065803189285,55.69258224367366,213.47094518699035,22.669226713327937,0.6319364417505918,1,False,NONE,False
115,3,64.51851131899028,81.44663816411676,19.78735066462591,60.30393992833031,52.30035507539372,55.51597218043174,176.6447280044941,9.742261956696687,1.0002643019296233,0,False,NONE,False
120,3,61.818667388866515,90.0,58.729241587019914,37.99163555790191,52.980786797716014,58.51691309301725,214.62175236930076,0.17029154500257454,0.5551135051473435,0,False,NONE,False
125,3,64.43635341402653,67.96426010973568,0.0,92.4132936366224,43.32862313712127,59.47377288262403,229.6587847425753,5.567708769501515,0.8134940599645973,0,False,NONE,False
130,3,48.28814147341628,86.87302627117009,0.0,72.17688221030336,12.222566896144835,53.969619961681616,194.00835803535227,1.4051113085062303,0.0717134593368517,0,False,NONE,False
135,3,50.63876169819249,80.76331431852202,41.38688311844769,54.28415211555684,56.34559516424458,55.95419941261708,238.74005336749718,3.1053425150034766,0.3758941240269155,0,False,NONE,False
140,3,59.35885800946261,80.34153042369734,26.99900932890612,79.73123853633888,65.21796916149344,54.89373711026008,206.01877499953844,3.1246460772199223,0.033820081645456086,0,False,NONE,False
145,3,43.82621017611453,71.32573055656668,16.026485553370204,10.574925817870394,37.80591373335013,55.00399134326221,230.36020818761557,6.553218505248529,0.26699597730348357,0,False,NONE,False
150,3,64.98142824681418,87.7578144051779,4.20343323059297,44.04698491248509,35.50402029641155,58.895500616628794,192.23855161324786,3.1978489240041226,0.11874971625660115,1,False,NONE,False
155,3,67.59986088413447,61.53486084951479,27.428959225558067,46.178253511625876,28.87195136624049,61.09309672415746,249.07401276767578,29.835820812904245,0.4739243743664178,1,False,NONE,False
160,3,45.82716792723526,67.89567901048055,13.234819963342972,28.174882777181942,67.48373969773219,57.150235693175134,195.93779150085993,2.2114727889371304,0.2761140523215483,0,False,NONE,False
165,3,43.362329560439036,77.33516730422042,38.96486007825775,82.23863011505344,51.020700170849636,57.96388181760586,247.16432092817908,9.860368057108802,0.489324228260072,1,False,NONE,False
170,3,54.09997485677349,76.06524806651733,53.2080332449708,25.938171424665526,29.521598476658237,60.88802338808637,234.4229811513335,10.592709896253005,0.6918629861535454,2,False,NONE,False
175,3,52.126970961721135,71.50637369276508,24.849559169477548,33.587529934208725,42.20380716539077,59.38523182243589,223.7745848809076,5.1486858263948365,0.2711065729251578,0,False,NONE,False
180,3,43.56047178229837,79.86974723102705,17.12025556489904,38.20166683318413,62.70212502519025,55.68239911894071,243.49131881340634,11.980716334019492,0.6919989559317605,1,False,NONE,False
185,3,63.767175282625644,80.90499563284011,43.64341399856673,37.0627095256085,20.500678800429466,57.511272979393496,229.05586217162175,15.547386742070238,0.4095534255749794,1,False,NONE,False
190,3,63.7171871151977,86.16545427596768,31.859528492332274,73.72988080132038,24.428373776432483,57.86736068457572,229.3290018406921,4.503781912798272,0.0614650144505012,0,False,NONE,False
195,3,57.012417140510955,90.0,25.835519228871938,68.10049879574308,36.398680454793926,52.810463137568874,212.54380317258585,7.899260035076802,0.5167258126754642,1,False,NONE,False
200,3,53.38342921332722,76.59203564697403,38.39215328152401,78.58235427693832,54.27986404861334,51.367238423172644,217.9237468033522,5.890203980496426,0.049493853588208216,1,False,NONE,False
205,3,57.62177526025009,89.71651488398372,28.786109824735757,64.90804539206432,63.44970996236787,52.854931441544245,223.4663413261431,5.276869792755129,0.4652953908475936,0,False,NONE,False
210,3,63.00897897232452,75.86214772068455,30.084131751827346,50.31992157554457,11.820809911112741,56.202122093474046,204.00295943787842,0.1,0.2677380317204077,0,False,NONE,False
215,3,58.110804308939564,85.43105761181828,9.654009656230018,29.703247476219037,30.247549084548957,64.91620907110949,220.65062694188993,3.0140942729079336,0.06596810368913587,1,False,NONE,False
220,3,36.61632314701531,69.40271152502066,24.925147978442894,43.938555345683355,39.255776512374794,54.43875175395251,255.5742766703378,14.206845963674876,0.491520038578699,1,False,NONE,False
225,3,39.342732015900246,76.74543218974448,13.744529294445124,80.93535795254462,57.26302022385788,52.28671715409696,229.5000816748362,1.3802174890914498,0.41654941303399856,0,False,NONE,False
230,3,56.29915640423104,66.91036539326691,48.852868045588345,22.191294104466014,57.873582455517365,46.903688629299495,215.15237006773148,3.3505634491548,0.2878598871200883,0,False,NONE,False
235,3,60.849807829023895,72.05364535440503,55.23178118070243,53.54841843142603,37.689840027012366,61.697125346497806,232.5903369646914,4.579380561223386,0.08809393912808387,0,False,NONE,False
240,3,46.65219429049234,82.77427725755537,14.71730188820804,108.62248896875697,46.80264712850892,59.02053465519408,179.75070184530733,15.93382250385031,0.4738569231974582,0,False,NONE,False
245,3,59.81334545912111,61.64238732073993,42.63508509516631,48.63234212571968,36.58630269415836,55.107552244447916,246.05741261116867,5.10074918356745,0.5104666772509799,1,False,NONE,False
250,3,47.09890174570313,83.96987436438867,39.4124696507872,47.18122996832215,48.85585048742991,46.78398614470568,216.1796544311475,13.301559962677313,1.0802971002006923,0,False,NONE,False
255,3,49.645711483612004,85.11906540334707,58.61761869666589,53.73247688174991,1.6023924261417095,57.13599308828841,260.3806242733398,6.031116918146121,0.5453457066882101,1,False,NONE,False
260,3,65.07928532358135,75.32599748037669,22.488255755002864,59.09406124052014,62.44670754488648,41.22315484369291,211.1044126604854,6.80033867149816,0.3292232350299321,0,False,NONE,False
265,3,32.465457504343235,80.35870304651014,35.64131722246576,53.09476432764269,79.85154954315284,55.704405828910986,218.83856236947122,8.464392230341065,0.18520620255535333,0,False,NONE,False
270,3,43.02975728073174,89.50984731528978,63.198197777810954,48.17963187492449,70.20324085622742,53.51300912743173,221.98066231430522,0.784497625781668,1.3890190107976317,0,False,NONE,False
275,3,45.85795028252531,78.83706642025294,51.65015773006076,53.37004914102776,29.982464568425637,51.81892300824223,177.62827515944406,1.6082840881036773,1.4392366852721068,0,False,NONE,False
280,3,40.32892622615834,83.34550079789521,21.08762357387421,39.724588102363334,67.47695579938507,42.613257968642586,190.4634212157549,0.34832251617134935,0.032642358204989216,0,False,NONE,False
285,3,52.4564555835659,87.161110348967,29.96624792377445,25.683791034986374,25.60497170001808,49.660147861007786,190.6253516990856,2.851502174071398,0.4861749163288457,1,False,NONE,False
290,3,50.23171102567051,71.76202481815938,36.828032754538754,19.52120321245339,25.815541489811505,60.60919586057315,193.05100847147165,5.038853203117446,0.5012795653076096,0,False,NONE,False
295,3,64.97544637964864,67.35135656840518,52.76341431783193,24.951802442332344,27.502878092837562,60.765857817753705,202.58495780462223,1.406371988738623,0.5728321452640649,1,False,NONE,False
300,3,43.54275882046557,86.18181476286397,24.59571738628083,52.40182336249315,26.952074612428113,51.14819128880379,198.11715289533595,4.8105742724528024,0.54335105314109,0,False,NONE,False
305,3,45.91026729980272,71.04930425152621,42.57327991809239,66.2938165456243,35.31861892674285,55.6380960904807,256.18683813409075,15.487873563802063,0.8501749765467951,1,False,NONE,False
310,3,67.51841584568587,70.29064337566642,48.83750352356185,57.11221899047085,71.22846260555221,52.3893211739158,242.84986707872105,7.5284267972200904,0.06191723055593329,0,False,NONE,False
315,3,34.577009329435754,62.04502162611867,38.09817178056558,27.770099006461027,27.513301991241445,57.755039159168035,206.40229998865175,12.864699395129396,0.6022688955443316,0,False,NONE,False
320,3,53.647301930369984,89.81001478796067,24.370841595934934,80.9161583213298,46.527391592056,53.929143395707925,235.9039368698361,6.699686951380364,0.2228012839393142,1,False,NONE,False
325,3,50.438771855530376,75.16087144099477,10.028756026141192,34.611196776890054,32.927309896632536,54.521759228464475,199.11469400476932,2.7054206117561708,0.10008481552799937,1,False,NONE,False
330,3,51.83181744000185,88.92954187071925,30.921273956038796,6.327401956162575,49.50933627838655,55.03701019382506,229.70477098829113,0.7438324607328728,1.3091518169520049,0,False,NONE,False
335,3,40.806195580229705,90.0,38.81663377365759,42.58481313702934,78.55828054015943,48.47063350244949,209.57681335483045,2.421848122907951,2.341941169172429,0,False,NONE,False
